,pop_size,mutation,crossover,selection,selection_param,elitism,max_gen,xo_prob,mut_prob,avg_fitness,std_fitness,avg_conv_gen,avg_conv_time,fitness_scores
4361,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,0.8,1.0,62433.33,3531.98,90.67,0.93,"[59400.0, 59300.0, 62600.0, 64500.0, 58600.0, 66800.0, 69500.0, 59000.0, 61100.0, 58500.0, 66100.0, 59100.0, 63600.0, 68300.0, 60900.0, 59800.0, 60500.0, 66000.0, 64000.0, 62700.0, 64500.0, 66600.0, 63000.0, 60400.0, 62100.0, 58900.0, 52900.0, 66200.0, 64600.0, 63500.0]"
4362,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,0.9,1.0,46983.33,1598.77,66.03,0.68,"[47900.0, 50600.0, 45500.0, 45700.0, 47200.0, 48500.0, 44300.0, 49200.0, 48500.0, 48200.0, 46300.0, 46400.0, 45800.0, 48600.0, 48400.0, 47700.0, 44700.0, 45100.0, 48700.0, 45300.0, 44700.0, 45300.0, 45000.0, 46800.0, 46800.0, 46500.0, 46700.0, 48800.0, 47700.0, 48600.0]"
4363,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,0.9,1.0,63173.33,3635.28,94.3,0.97,"[63900.0, 63500.0, 63600.0, 60300.0, 62500.0, 56200.0, 63800.0, 61400.0, 64500.0, 70100.0, 63200.0, 60400.0, 67900.0, 58900.0, 58200.0, 68000.0, 66800.0, 68500.0, 59300.0, 67800.0, 63600.0, 67800.0, 59700.0, 63500.0, 56500.0, 60100.0, 61600.0, 62100.0, 67500.0, 64000.0]"
4364,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,0.9,1.0,61413.33,3194.03,94.2,0.98,"[60200.0, 63000.0, 63400.0, 63600.0, 61300.0, 59200.0, 53800.0, 60100.0, 60100.0, 66900.0, 58500.0, 67000.0, 63200.0, 60200.0, 60900.0, 60500.0, 61300.0, 63300.0, 61400.0, 58100.0, 64800.0, 60200.0, 68200.0, 61100.0, 55700.0, 61700.0, 66000.0, 58100.0, 58000.0, 62600.0]"
4365,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.1,55180.0,4325.15,79.33,0.8,"[50500.0, 52100.0, 54900.0, 54700.0, 59100.0, 45500.0, 56400.0, 54800.0, 50600.0, 57400.0, 52900.0, 59100.0, 54500.0, 52000.0, 54800.0, 52100.0, 60000.0, 59400.0, 59900.0, 50300.0, 52200.0, 56300.0, 64000.0, 64700.0, 52100.0, 60800.0, 56500.0, 53200.0, 48900.0, 55700.0]"
4366,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.1,48233.33,4154.7,83.8,0.85,"[47800.0, 46200.0, 45400.0, 52500.0, 51900.0, 45600.0, 45500.0, 50000.0, 42700.0, 49700.0, 51800.0, 57700.0, 53000.0, 43500.0, 53300.0, 49200.0, 43100.0, 52900.0, 52500.0, 41500.0, 46200.0, 51800.0, 47400.0, 44000.0, 52900.0, 43600.0, 43100.0, 50500.0, 43000.0, 48700.0]"
4367,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.1,43050.0,2467.76,91.8,0.93,"[44100.0, 44300.0, 40600.0, 48800.0, 43800.0, 41000.0, 44700.0, 42700.0, 43400.0, 39600.0, 46700.0, 38100.0, 45300.0, 40100.0, 43900.0, 41100.0, 39100.0, 43600.0, 47000.0, 39400.0, 42400.0, 42700.0, 45200.0, 40900.0, 42800.0, 44800.0, 45700.0, 42900.0, 43700.0, 43100.0]"
4368,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.2,57380.0,3599.67,84.8,0.87,"[58700.0, 57600.0, 55300.0, 58000.0, 53600.0, 63100.0, 55200.0, 59400.0, 59000.0, 52900.0, 59900.0, 55400.0, 53100.0, 56500.0, 49300.0, 55600.0, 65500.0, 56200.0, 54800.0, 62800.0, 55200.0, 58400.0, 61700.0, 61600.0, 53300.0, 61100.0, 60000.0, 54500.0, 59500.0, 54200.0]"
4369,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.2,51956.67,3313.07,87.93,0.9,"[59600.0, 47400.0, 50700.0, 51300.0, 51900.0, 53800.0, 51700.0, 58000.0, 50000.0, 50700.0, 49800.0, 52500.0, 57900.0, 54400.0, 54200.0, 52700.0, 53200.0, 58300.0, 52600.0, 49900.0, 50600.0, 49700.0, 51700.0, 47200.0, 48800.0, 53300.0, 48900.0, 49900.0, 53000.0, 45000.0]"
4370,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.2,48316.67,3242.95,91.3,0.93,"[50300.0, 44800.0, 50400.0, 53900.0, 44400.0, 51600.0, 47900.0, 49600.0, 43100.0, 52300.0, 46400.0, 55500.0, 46100.0, 48400.0, 47600.0, 50300.0, 44300.0, 47200.0, 49800.0, 48000.0, 51800.0, 49200.0, 45300.0, 44200.0, 46300.0, 50300.0, 51500.0, 42500.0, 45300.0, 51200.0]"
4371,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.3,59386.67,4665.6,86.0,0.88,"[58200.0, 52300.0, 63000.0, 49800.0, 61900.0, 54900.0, 56300.0, 63200.0, 55400.0, 65900.0, 59300.0, 55800.0, 61100.0, 58100.0, 58800.0, 66000.0, 57600.0, 58000.0, 67100.0, 64400.0, 69000.0, 53400.0, 61900.0, 54500.0, 62100.0, 61700.0, 61000.0, 57700.0, 61300.0, 51900.0]"
4372,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.3,54226.67,4261.61,87.53,0.9,"[49400.0, 50400.0, 50500.0, 51100.0, 48600.0, 49100.0, 58200.0, 55300.0, 55300.0, 47300.0, 53300.0, 54800.0, 59100.0, 51900.0, 63200.0, 52900.0, 57400.0, 53800.0, 54200.0, 55500.0, 50800.0, 58500.0, 55700.0, 62900.0, 55700.0, 49700.0, 54000.0, 60900.0, 59100.0, 48200.0]"
4373,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.3,51076.67,4151.6,89.0,0.91,"[54400.0, 54600.0, 55900.0, 45500.0, 55100.0, 49400.0, 50900.0, 45600.0, 55200.0, 52900.0, 50500.0, 52000.0, 53200.0, 45400.0, 48900.0, 52800.0, 46000.0, 54000.0, 48300.0, 60000.0, 45200.0, 54100.0, 44500.0, 52700.0, 58600.0, 49500.0, 51300.0, 44200.0, 52600.0, 49000.0]"
4374,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.4,59556.67,3984.78,87.2,0.9,"[62900.0, 60500.0, 55400.0, 63400.0, 62800.0, 52100.0, 58900.0, 54000.0, 60900.0, 64000.0, 51400.0, 60900.0, 57000.0, 57900.0, 62500.0, 63200.0, 52500.0, 56600.0, 64700.0, 61800.0, 57500.0, 59100.0, 61100.0, 62900.0, 64600.0, 61700.0, 52000.0, 60600.0, 63700.0, 60100.0]"
4375,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.4,56706.67,4459.37,89.03,0.92,"[62600.0, 49400.0, 50300.0, 52000.0, 53900.0, 59700.0, 54200.0, 57400.0, 59700.0, 60000.0, 63800.0, 60000.0, 51600.0, 55400.0, 53100.0, 52800.0, 47800.0, 55400.0, 58900.0, 58400.0, 62600.0, 57900.0, 58300.0, 65600.0, 52100.0, 53800.0, 58900.0, 63200.0, 56900.0, 55500.0]"
4376,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.4,52866.67,3829.74,87.73,0.9,"[56400.0, 55400.0, 50300.0, 58900.0, 49000.0, 57300.0, 54100.0, 57100.0, 58300.0, 52000.0, 49700.0, 53400.0, 51500.0, 48100.0, 51200.0, 51200.0, 53700.0, 54000.0, 49100.0, 61300.0, 54000.0, 55200.0, 53300.0, 48900.0, 51200.0, 55500.0, 49100.0, 53100.0, 51700.0, 42000.0]"
4377,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.5,60343.33,3166.56,93.27,0.97,"[57700.0, 57800.0, 68200.0, 65000.0, 63100.0, 59600.0, 64200.0, 55400.0, 61700.0, 59100.0, 55700.0, 63400.0, 62700.0, 58600.0, 59600.0, 62800.0, 57400.0, 55700.0, 58500.0, 58400.0, 58000.0, 62900.0, 60600.0, 64200.0, 62000.0, 57600.0, 62100.0, 56400.0, 63500.0, 58400.0]"
4378,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.5,57213.33,3471.96,91.43,0.95,"[52500.0, 59800.0, 57400.0, 59700.0, 58300.0, 55100.0, 53500.0, 57100.0, 62400.0, 54100.0, 57500.0, 58500.0, 58900.0, 55400.0, 65800.0, 53400.0, 60500.0, 57100.0, 57900.0, 58200.0, 63100.0, 52700.0, 59600.0, 57600.0, 58500.0, 57300.0, 48000.0, 55300.0, 53900.0, 57300.0]"
4379,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.5,54703.33,3259.19,91.17,0.95,"[54500.0, 55800.0, 55800.0, 54400.0, 51700.0, 54100.0, 58300.0, 62000.0, 54200.0, 58000.0, 50900.0, 53900.0, 58000.0, 46300.0, 52400.0, 54700.0, 60900.0, 54300.0, 54800.0, 57800.0, 51000.0, 50200.0, 58900.0, 52300.0, 55100.0, 51000.0, 52700.0, 56400.0, 54900.0, 55800.0]"
4380,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.6,59296.67,2993.49,92.6,0.97,"[60000.0, 60100.0, 58700.0, 62000.0, 53900.0, 60000.0, 59000.0, 59100.0, 61900.0, 60000.0, 65100.0, 56500.0, 60600.0, 59400.0, 57900.0, 56200.0, 52400.0, 60900.0, 55200.0, 57800.0, 60700.0, 61000.0, 64300.0, 63200.0, 61400.0, 60500.0, 54900.0, 63000.0, 56100.0, 57100.0]"
4381,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.6,58793.33,4225.47,87.47,0.91,"[62800.0, 59600.0, 51200.0, 58300.0, 56900.0, 58900.0, 62800.0, 59200.0, 67000.0, 54600.0, 53600.0, 58700.0, 49200.0, 54500.0, 55500.0, 66500.0, 58500.0, 60700.0, 65800.0, 58500.0, 55600.0, 56700.0, 62500.0, 62500.0, 56600.0, 54900.0, 64000.0, 60200.0, 60500.0, 57500.0]"
4382,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.6,57013.33,3858.13,93.6,0.97,"[58900.0, 63400.0, 60900.0, 55100.0, 60000.0, 51800.0, 53600.0, 53200.0, 56400.0, 51000.0, 51900.0, 60300.0, 65500.0, 59000.0, 59200.0, 54000.0, 63000.0, 54000.0, 58700.0, 56200.0, 53300.0, 50700.0, 51500.0, 58100.0, 58500.0, 57600.0, 61100.0, 59100.0, 57700.0, 56700.0]"
4383,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.7,54260.0,3421.66,81.33,0.85,"[50900.0, 52500.0, 46800.0, 51000.0, 47900.0, 59400.0, 54100.0, 52100.0, 52900.0, 56900.0, 58800.0, 54000.0, 60600.0, 50400.0, 55500.0, 55300.0, 55200.0, 54500.0, 55200.0, 55400.0, 53200.0, 52400.0, 58400.0, 52400.0, 52400.0, 57700.0, 55500.0, 57300.0, 59900.0, 49200.0]"
4384,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.7,60283.33,4042.37,90.6,0.94,"[61500.0, 51400.0, 53600.0, 62200.0, 65500.0, 53900.0, 65300.0, 62300.0, 59600.0, 60200.0, 62800.0, 61700.0, 62200.0, 57200.0, 61300.0, 62200.0, 62500.0, 59600.0, 59100.0, 57200.0, 62700.0, 52100.0, 66800.0, 65900.0, 55400.0, 63600.0, 58400.0, 56700.0, 65100.0, 60500.0]"
4385,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.7,57836.67,4207.1,92.27,0.97,"[57000.0, 57700.0, 60600.0, 55100.0, 58600.0, 65500.0, 63500.0, 57100.0, 62600.0, 56600.0, 58300.0, 66800.0, 53100.0, 56200.0, 56200.0, 57300.0, 54200.0, 56900.0, 54400.0, 58200.0, 65100.0, 55900.0, 48100.0, 58300.0, 62400.0, 49800.0, 54300.0, 56400.0, 57500.0, 61400.0]"
4386,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.8,51276.67,2637.64,70.83,0.74,"[52600.0, 49100.0, 54900.0, 57300.0, 49900.0, 53300.0, 52800.0, 44600.0, 53800.0, 48700.0, 54600.0, 52100.0, 49600.0, 53600.0, 55000.0, 47000.0, 51600.0, 50600.0, 48800.0, 52600.0, 52300.0, 52600.0, 48600.0, 50200.0, 49900.0, 51100.0, 48800.0, 51900.0, 51700.0, 48700.0]"
4387,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.8,61316.67,3757.22,92.57,0.98,"[62200.0, 61000.0, 61800.0, 60700.0, 63200.0, 64700.0, 61700.0, 58800.0, 51900.0, 69600.0, 63100.0, 63600.0, 57500.0, 62900.0, 57400.0, 65700.0, 59600.0, 59500.0, 59500.0, 60700.0, 65500.0, 56600.0, 54100.0, 61000.0, 59000.0, 67400.0, 63000.0, 59700.0, 67100.0, 61000.0]"
4388,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.8,59853.33,2874.11,94.1,0.99,"[55500.0, 63300.0, 57300.0, 56100.0, 62700.0, 64100.0, 61100.0, 55000.0, 62000.0, 56700.0, 63800.0, 65900.0, 57400.0, 57100.0, 59000.0, 58100.0, 58500.0, 62400.0, 60100.0, 58000.0, 58400.0, 62100.0, 58000.0, 62700.0, 58000.0, 59900.0, 56500.0, 62100.0, 60800.0, 63000.0]"
4389,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,0.9,47580.0,2058.71,69.67,0.73,"[48300.0, 48500.0, 50400.0, 46300.0, 48900.0, 44500.0, 42100.0, 47700.0, 51600.0, 45900.0, 49600.0, 44600.0, 48100.0, 48000.0, 48700.0, 45900.0, 49100.0, 47700.0, 50000.0, 49000.0, 46300.0, 45300.0, 48800.0, 50100.0, 45300.0, 45900.0, 49600.0, 46400.0, 47500.0, 47300.0]"
4390,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,0.9,62293.33,3508.65,92.33,0.97,"[62900.0, 59500.0, 60400.0, 63400.0, 63000.0, 62300.0, 59200.0, 62500.0, 60300.0, 65000.0, 63000.0, 62500.0, 65000.0, 59000.0, 55900.0, 61000.0, 56900.0, 71100.0, 66800.0, 61800.0, 67000.0, 56300.0, 67500.0, 63100.0, 61100.0, 65700.0, 62100.0, 62500.0, 56300.0, 65700.0]"
4391,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,0.9,60253.33,2837.22,92.07,0.97,"[60600.0, 65100.0, 55800.0, 65700.0, 62600.0, 57900.0, 55200.0, 65200.0, 60100.0, 60400.0, 60100.0, 59700.0, 60600.0, 59700.0, 62700.0, 62900.0, 60900.0, 62600.0, 57600.0, 58600.0, 61500.0, 57800.0, 59500.0, 64400.0, 60800.0, 60600.0, 55600.0, 60000.0, 55100.0, 58300.0]"
4392,50,inversion_mutation,group_preserving_order_crossover,rank,0.1,False,100,1.0,1.0,46006.67,2060.9,63.8,0.67,"[44800.0, 45600.0, 44700.0, 46400.0, 52500.0, 47800.0, 45200.0, 44800.0, 44600.0, 47600.0, 47100.0, 48500.0, 46700.0, 43700.0, 45800.0, 48200.0, 48300.0, 46400.0, 48200.0, 44200.0, 47100.0, 43400.0, 44500.0, 42400.0, 45700.0, 43000.0, 48100.0, 45100.0, 44500.0, 45300.0]"
4393,50,inversion_mutation,group_preserving_order_crossover,rank,1.0,False,100,1.0,1.0,62830.0,3647.39,90.77,0.96,"[63200.0, 59600.0, 64100.0, 57800.0, 56200.0, 62700.0, 62300.0, 62200.0, 65400.0, 63300.0, 63300.0, 64400.0, 64800.0, 55800.0, 65500.0, 72800.0, 62900.0, 63400.0, 64400.0, 61700.0, 57900.0, 62300.0, 68300.0, 66900.0, 61100.0, 65000.0, 64400.0, 58400.0, 57800.0, 67000.0]"
4394,50,inversion_mutation,group_preserving_order_crossover,rank,10.0,False,100,1.0,1.0,61413.33,3448.84,92.3,0.98,"[59600.0, 60500.0, 59400.0, 56800.0, 57100.0, 60800.0, 64400.0, 63000.0, 58000.0, 60000.0, 61700.0, 54900.0, 61900.0, 69800.0, 66900.0, 64800.0, 62800.0, 58500.0, 62900.0, 62900.0, 61000.0, 64700.0, 61700.0, 63500.0, 65700.0, 62300.0, 62700.0, 62800.0, 57800.0, 53500.0]"
4395,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.1,49406.67,3611.27,90.93,0.75,"[52800.0, 45600.0, 44200.0, 46100.0, 51000.0, 50000.0, 51500.0, 51100.0, 46200.0, 52800.0, 45400.0, 50800.0, 52800.0, 52200.0, 54700.0, 43000.0, 46600.0, 47000.0, 45400.0, 57600.0, 50100.0, 53000.0, 46300.0, 44000.0, 52200.0, 51200.0, 54200.0, 48300.0, 48700.0, 47400.0]"
4396,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.2,53693.33,3589.61,89.9,0.74,"[53000.0, 57000.0, 52400.0, 52000.0, 56800.0, 54000.0, 52400.0, 55100.0, 56000.0, 44100.0, 49200.0, 51200.0, 59800.0, 54400.0, 54700.0, 47300.0, 57200.0, 57700.0, 55400.0, 52600.0, 52800.0, 45400.0, 56600.0, 55500.0, 51400.0, 55500.0, 52800.0, 57700.0, 57500.0, 53300.0]"
4397,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.3,56706.67,3639.77,91.43,0.76,"[57000.0, 54600.0, 61300.0, 59400.0, 62400.0, 52500.0, 57900.0, 60400.0, 50100.0, 53700.0, 57400.0, 54200.0, 53200.0, 53000.0, 57900.0, 61000.0, 57600.0, 57600.0, 52800.0, 56500.0, 56700.0, 57700.0, 64300.0, 62700.0, 58000.0, 56700.0, 54900.0, 53400.0, 48600.0, 57700.0]"
4398,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.4,57333.33,3227.11,89.97,0.75,"[51900.0, 58700.0, 56700.0, 52100.0, 58200.0, 57800.0, 56500.0, 54800.0, 59100.0, 56400.0, 55500.0, 62900.0, 60200.0, 64200.0, 57900.0, 56600.0, 56300.0, 54000.0, 59800.0, 58000.0, 62100.0, 55900.0, 64400.0, 57200.0, 53800.0, 60100.0, 56200.0, 56300.0, 52700.0, 53700.0]"
4399,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.5,58876.67,3383.06,93.33,0.78,"[62000.0, 57300.0, 55100.0, 56900.0, 53400.0, 63500.0, 63700.0, 60700.0, 57400.0, 62500.0, 57100.0, 63400.0, 60300.0, 60500.0, 57300.0, 66000.0, 59500.0, 60200.0, 54100.0, 58800.0, 56700.0, 57600.0, 54400.0, 55200.0, 57500.0, 61800.0, 61800.0, 56500.0, 52800.0, 62300.0]"
4400,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.6,60696.67,3868.89,94.5,0.8,"[63300.0, 63600.0, 60800.0, 53800.0, 54700.0, 59500.0, 59000.0, 64500.0, 54000.0, 68200.0, 67900.0, 60300.0, 58900.0, 61800.0, 56000.0, 54400.0, 61700.0, 65600.0, 64500.0, 63900.0, 61800.0, 65600.0, 59400.0, 59600.0, 62000.0, 56100.0, 58900.0, 62100.0, 60800.0, 58200.0]"
4401,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.7,61680.0,3242.06,91.93,0.8,"[62900.0, 57600.0, 58300.0, 59100.0, 68600.0, 61500.0, 59200.0, 62000.0, 59600.0, 70400.0, 66400.0, 56500.0, 62800.0, 59400.0, 65400.0, 58600.0, 62200.0, 62500.0, 62800.0, 59300.0, 58400.0, 58800.0, 64400.0, 63100.0, 63300.0, 64100.0, 64000.0, 60300.0, 58100.0, 60800.0]"
4402,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.8,62846.67,3883.88,93.47,0.82,"[63600.0, 64000.0, 61100.0, 56500.0, 69900.0, 61500.0, 64600.0, 53300.0, 65500.0, 68000.0, 57500.0, 62100.0, 62600.0, 61800.0, 67800.0, 63600.0, 63400.0, 66100.0, 61900.0, 66300.0, 58100.0, 64400.0, 61600.0, 60600.0, 65700.0, 71700.0, 62200.0, 60900.0, 61100.0, 58000.0]"
4403,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,0.9,61706.67,3303.53,93.33,0.8,"[65700.0, 62100.0, 62100.0, 63800.0, 56300.0, 62900.0, 61200.0, 61000.0, 63200.0, 65400.0, 58700.0, 66100.0, 60900.0, 62800.0, 58900.0, 55600.0, 56900.0, 61200.0, 68700.0, 60300.0, 59400.0, 61800.0, 67000.0, 57200.0, 64200.0, 67500.0, 59000.0, 60900.0, 58800.0, 61600.0]"
4404,50,inversion_mutation,pmx_table_block_crossover,tournament,3.0,True,100,0.6,1.0,47436.67,2556.62,90.57,0.78,"[45500.0, 46200.0, 45200.0, 49800.0, 49700.0, 44800.0, 45700.0, 51800.0, 46800.0, 39300.0, 48800.0, 48200.0, 43900.0, 47500.0, 48400.0, 46300.0, 46700.0, 51100.0, 49200.0, 49700.0, 48700.0, 47500.0, 48600.0, 46900.0, 45500.0, 49800.0, 47700.0, 47200.0, 44700.0, 51900.0]"
4405,50,inversion_mutation,pmx_table_block_crossover,tournament,5.0,True,100,0.6,1.0,53493.33,3460.92,91.1,0.78,"[51800.0, 48000.0, 49700.0, 52000.0, 52700.0, 55500.0, 52200.0, 52700.0, 55600.0, 52200.0, 54600.0, 52500.0, 51900.0, 52900.0, 58700.0, 54900.0, 47600.0, 50000.0, 54300.0, 54700.0, 54000.0, 59300.0, 54400.0, 55300.0, 47700.0, 47100.0, 61300.0, 58000.0, 56200.0, 57000.0]"
4406,50,inversion_mutation,pmx_table_block_crossover,tournament,7.0,True,100,0.6,1.0,56700.0,4074.15,93.0,0.8,"[55300.0, 60300.0, 54000.0, 61200.0, 53500.0, 62700.0, 59100.0, 61500.0, 55300.0, 57600.0, 48900.0, 54400.0, 63900.0, 52000.0, 52400.0, 59400.0, 57300.0, 52700.0, 54000.0, 57300.0, 53800.0, 61600.0, 57300.0, 50500.0, 54100.0, 54900.0, 60500.0, 53100.0, 65600.0, 56800.0]"
4407,50,inversion_mutation,pmx_table_block_crossover,tournament,10.0,True,100,0.6,1.0,60086.67,2925.38,95.23,0.82,"[61300.0, 57800.0, 61300.0, 60200.0, 59400.0, 58500.0, 66300.0, 59900.0, 56600.0, 59500.0, 59500.0, 62800.0, 61400.0, 55300.0, 65300.0, 64800.0, 58200.0, 55300.0, 59400.0, 62400.0, 61200.0, 63500.0, 57000.0, 63900.0, 60700.0, 58100.0, 62000.0, 56300.0, 55600.0, 59100.0]"
4408,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.6,1.0,61996.67,2535.15,95.3,0.82,"[64900.0, 56400.0, 64100.0, 63100.0, 59900.0, 66800.0, 62800.0, 65100.0, 60000.0, 66300.0, 63200.0, 61100.0, 61000.0, 63000.0, 64100.0, 61800.0, 60600.0, 60100.0, 60600.0, 61600.0, 59900.0, 65400.0, 58300.0, 62200.0, 59800.0, 61100.0, 58100.0, 65800.0, 59800.0, 63000.0]"
4409,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.1,51050.0,3719.74,88.2,0.75,"[47500.0, 48100.0, 51100.0, 52500.0, 52400.0, 42000.0, 48700.0, 52300.0, 60800.0, 51700.0, 47600.0, 51200.0, 46900.0, 59000.0, 51300.0, 52900.0, 46000.0, 48500.0, 51000.0, 51400.0, 49100.0, 54100.0, 56000.0, 48700.0, 52600.0, 49500.0, 48800.0, 55500.0, 51100.0, 53200.0]"
4410,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.2,54513.33,4155.7,91.73,0.79,"[49100.0, 61000.0, 53200.0, 59200.0, 52700.0, 53500.0, 51900.0, 56900.0, 49500.0, 53200.0, 48000.0, 50500.0, 56100.0, 61100.0, 56000.0, 46300.0, 53100.0, 53300.0, 65200.0, 53300.0, 49700.0, 56600.0, 55200.0, 58700.0, 54200.0, 55500.0, 60500.0, 55300.0, 53100.0, 53500.0]"
4411,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.3,58570.0,2960.87,91.07,0.8,"[56000.0, 62400.0, 60500.0, 57500.0, 56200.0, 63200.0, 56800.0, 68100.0, 61300.0, 55400.0, 55700.0, 58200.0, 60000.0, 57300.0, 56800.0, 57700.0, 59000.0, 55800.0, 57300.0, 60900.0, 62300.0, 56900.0, 57300.0, 51700.0, 58400.0, 59000.0, 59500.0, 58100.0, 58400.0, 59400.0]"
4412,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.4,58510.0,2887.48,90.23,0.78,"[55000.0, 63400.0, 61200.0, 58800.0, 57600.0, 59200.0, 54500.0, 53100.0, 61700.0, 57400.0, 65700.0, 59700.0, 55900.0, 58800.0, 56800.0, 57900.0, 61700.0, 56800.0, 56400.0, 56400.0, 57000.0, 61200.0, 57500.0, 58900.0, 58100.0, 62900.0, 62200.0, 58700.0, 55200.0, 55600.0]"
4413,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.5,60686.67,2922.87,94.03,0.81,"[60700.0, 61100.0, 58600.0, 64100.0, 61200.0, 60300.0, 60200.0, 62100.0, 59400.0, 61300.0, 69900.0, 59400.0, 57000.0, 63100.0, 61900.0, 59300.0, 59300.0, 63300.0, 58300.0, 64200.0, 60000.0, 60200.0, 62300.0, 58400.0, 60200.0, 54800.0, 60500.0, 65300.0, 55000.0, 59200.0]"
4414,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.6,61260.0,3208.9,91.93,0.82,"[63600.0, 59300.0, 60400.0, 62700.0, 62400.0, 62400.0, 59400.0, 65900.0, 63600.0, 57700.0, 64100.0, 61000.0, 59500.0, 65900.0, 63000.0, 53700.0, 56900.0, 60800.0, 63500.0, 63600.0, 60200.0, 62600.0, 59800.0, 58000.0, 60300.0, 56700.0, 55500.0, 64900.0, 67800.0, 62600.0]"
4415,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.7,62480.0,2793.37,94.43,0.85,"[65600.0, 62800.0, 63600.0, 59500.0, 65400.0, 60300.0, 64400.0, 63200.0, 62200.0, 61900.0, 61400.0, 58100.0, 61900.0, 65600.0, 62100.0, 64000.0, 65700.0, 60500.0, 60400.0, 63600.0, 62900.0, 62400.0, 62800.0, 64800.0, 57500.0, 56800.0, 67900.0, 66100.0, 56600.0, 64400.0]"
4416,50,inversion_mutation,pmx_table_block_crossover,tournament,15.0,True,100,0.7,0.8,62190.0,3355.13,94.97,0.83,"[58600.0, 66200.0, 63800.0, 66000.0, 61600.0, 57000.0, 62400.0, 65500.0, 61000.0, 64000.0, 54600.0, 56300.0, 64200.0, 59400.0, 64100.0, 61300.0, 62500.0, 64600.0, 61100.0, 64100.0, 61400.0, 60700.0, 63000.0, 66200.0, 65700.0, 67100.0, 57800.0, 63600.0, 65900.0, 56000.0]"
